kota_administrasi,kecamatan,kelurahan,lama_genangan,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,ketinggian_air_minimal,ketinggian_air_maksimal,avg_ketinggian_air,total_kejadian,total_rw,cluster
1.0,32.0,167.0,0.0,0.0,36.0,0.0,0.0,10.0,150.0,80.0,2.0,3.0,1.0
1.0,32.0,168.0,0.0,0.0,1238.0,0.0,0.0,31.0,100.0,65.5,1.0,3.0,3.0
1.0,32.0,503.0,0.0,0.0,0.0,0.0,0.0,10.0,140.0,75.0,2.0,7.0,3.0
1.0,32.0,502.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,1.0,4.0,2.0
1.0,32.0,278.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,0.0
1.0,73.0,126.0,0.0,0.0,0.0,0.0,0.0,31.0,150.0,90.5,1.0,2.0,2.0
1.0,73.0,284.0,0.0,0.0,710.0,0.0,0.0,31.0,120.0,75.5,2.0,8.0,4.0
1.0,73.0,285.0,0.0,0.0,961.0,0.0,0.0,30.0,90.0,60.0,2.0,9.0,3.0
1.0,73.0,364.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,1.0,1.0,3.0
1.0,73.0,365.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,2.0,3.0
1.0,73.0,499.0,0.0,0.0,15.0,0.0,0.0,71.0,150.0,110.5,1.0,2.0,0.0
1.0,101.0,121.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,5.0,2.0
1.0,101.0,282.0,0.0,0.0,0.0,0.0,0.0,31.0,150.0,90.5,2.0,6.0,1.0
1.0,101.0,289.0,0.0,0.0,0.0,0.0,0.0,31.0,150.0,90.5,1.0,1.0,4.0
1.0,101.0,290.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,5.0,3.0
1.0,101.0,380.0,1.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,2.0,4.0,0.0
1.0,101.0,498.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,4.0
3.0,3.0,38.0,0.0,0.0,300.0,0.0,0.0,71.0,180.0,125.5,1.0,2.0,2.0
3.0,3.0,45.0,0.0,0.0,65.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,1.0
3.0,3.0,345.0,0.0,0.0,91.0,0.0,0.0,31.0,70.0,50.5,3.0,2.0,0.0
3.0,3.0,409.0,0.0,0.0,134.0,0.0,0.0,31.0,70.0,50.5,2.0,6.0,3.0
3.0,21.0,118.0,0.0,0.0,235.0,0.0,0.0,31.0,70.0,50.5,1.0,2.0,4.0
3.0,21.0,527.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,1.0
3.0,21.0,35.0,0.0,0.0,150.0,0.0,0.0,30.0,100.0,65.0,1.0,3.0,3.0
3.0,21.0,500.0,0.0,0.0,372.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,2.0
3.0,21.0,346.0,0.0,0.0,507.0,0.0,0.0,10.0,30.0,20.0,1.0,4.0,2.0
3.0,21.0,44.0,0.0,0.0,175.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,2.0
3.0,30.0,100.0,0.0,0.0,40.0,0.0,0.0,71.0,150.0,110.5,1.0,2.0,1.0
3.0,30.0,293.0,0.0,0.0,52.0,0.0,0.0,71.0,150.0,110.5,2.0,3.0,1.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,71.0,150.0,110.5,2.0,3.0,4.0
3.0,30.0,419.0,0.0,0.0,16.0,0.0,0.0,30.0,150.0,90.0,1.0,2.0,4.0
3.0,30.0,468.0,0.0,0.0,99.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,1.0
3.0,30.0,46.0,0.0,0.0,231.0,0.0,0.0,10.0,70.0,40.0,1.0,8.0,4.0
3.0,31.0,53.0,0.0,0.0,675.0,0.0,0.0,30.0,150.0,90.0,1.0,6.0,2.0
3.0,31.0,97.0,0.0,0.0,250.0,0.0,0.0,31.0,70.0,50.5,2.0,2.0,1.0
3.0,31.0,98.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,3.0,3.0
3.0,31.0,155.0,0.0,0.0,55.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,2.0
3.0,31.0,156.0,0.0,0.0,700.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,2.0
3.0,31.0,410.0,0.0,0.0,962.0,0.0,0.0,31.0,150.0,90.5,1.0,2.0,2.0
3.0,92.0,7.0,0.0,0.0,1041.0,0.0,0.0,31.0,150.0,90.5,1.0,4.0,1.0
3.0,92.0,295.0,0.0,0.0,816.0,0.0,0.0,71.0,150.0,110.5,1.0,5.0,1.0
3.0,92.0,355.0,0.0,0.0,797.0,0.0,0.0,31.0,150.0,90.5,1.0,2.0,0.0
3.0,92.0,394.0,0.0,0.0,1099.0,0.0,0.0,10.0,150.0,80.0,1.0,4.0,2.0
3.0,92.0,533.0,0.0,0.0,1058.0,0.0,0.0,31.0,150.0,90.5,1.0,5.0,2.0
3.0,102.0,37.0,0.0,0.0,147.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,4.0
3.0,102.0,140.0,0.0,0.0,3615.0,0.0,0.0,31.0,200.0,115.5,1.0,7.0,1.0
3.0,102.0,381.0,0.0,0.0,335.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,4.0
3.0,102.0,395.0,0.0,0.0,1540.0,0.0,0.0,71.0,200.0,135.5,2.0,2.0,1.0
3.0,102.0,473.0,0.0,0.0,405.0,0.0,0.0,10.0,70.0,40.0,3.0,2.0,2.0
3.0,102.0,85.0,0.0,0.0,345.0,0.0,0.0,10.0,30.0,20.0,2.0,3.0,2.0
3.0,103.0,39.0,0.0,0.0,440.0,0.0,0.0,71.0,175.0,123.0,1.0,2.0,1.0
3.0,103.0,120.0,0.0,0.0,781.0,0.0,0.0,31.0,70.0,50.5,1.0,10.0,2.0
3.0,103.0,154.0,0.0,0.0,185.0,0.0,0.0,120.0,120.0,120.0,1.0,7.0,2.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,31.0,200.0,115.5,2.0,4.0,2.0
3.0,103.0,390.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,1.0,1.0,4.0
3.0,106.0,11.0,0.0,0.0,150.0,0.0,0.0,71.0,150.0,110.5,2.0,3.0,1.0
3.0,106.0,401.0,0.0,0.0,240.0,0.0,0.0,71.0,150.0,110.5,2.0,1.0,3.0
3.0,106.0,553.0,0.0,0.0,321.0,0.0,0.0,71.0,200.0,135.5,2.0,5.0,2.0
3.0,106.0,400.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,1.0,1.0,2.0
3.0,124.0,99.0,0.0,0.0,25.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,1.0
3.0,124.0,151.0,0.0,0.0,325.0,0.0,0.0,71.0,150.0,110.5,1.0,4.0,4.0
3.0,124.0,296.0,0.0,0.0,269.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,1.0
3.0,131.0,358.0,0.0,0.0,256.0,0.0,0.0,31.0,150.0,90.5,1.0,6.0,1.0
3.0,131.0,359.0,0.0,0.0,0.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,0.0
3.0,131.0,12.0,1.0,0.0,228.0,0.0,0.0,71.0,200.0,135.5,2.0,4.0,2.0
3.0,131.0,157.0,0.0,0.0,1750.0,0.0,0.0,15.0,100.0,57.5,1.0,6.0,2.0
4.0,0.0,25.0,0.0,0.0,850.0,0.0,0.0,31.0,150.0,90.5,1.0,5.0,4.0
4.0,0.0,26.0,0.0,0.0,658.0,0.0,0.0,10.0,70.0,40.0,1.0,12.0,1.0
4.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,3.0,1.0
4.0,0.0,472.0,0.0,0.0,195.0,0.0,0.0,10.0,200.0,105.0,3.0,2.0,1.0
4.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,2.0
4.0,0.0,122.0,0.0,0.0,150.0,0.0,0.0,10.0,30.0,20.0,1.0,10.0,2.0
4.0,6.0,6.0,0.0,0.0,48.0,0.0,0.0,31.0,150.0,90.5,1.0,4.0,1.0
4.0,6.0,28.0,0.0,0.0,80.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,3.0
4.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,31.0,150.0,90.5,1.0,4.0,2.0
4.0,6.0,347.0,0.0,0.0,0.0,0.0,0.0,71.0,150.0,110.5,1.0,2.0,2.0
4.0,6.0,497.0,0.0,0.0,47.0,0.0,0.0,71.0,150.0,110.5,1.0,5.0,3.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,3.0,2.0
4.0,7.0,279.0,0.0,0.0,0.0,0.0,0.0,10.0,150.0,80.0,1.0,6.0,2.0
4.0,7.0,466.0,0.0,0.0,65.0,0.0,0.0,31.0,200.0,115.5,1.0,4.0,2.0
4.0,7.0,508.0,0.0,0.0,60.0,0.0,0.0,20.0,70.0,45.0,1.0,1.0,0.0
4.0,15.0,287.0,0.0,0.0,470.0,0.0,0.0,10.0,150.0,80.0,1.0,10.0,1.0
4.0,15.0,353.0,0.0,0.0,0.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,1.0
4.0,15.0,406.0,1.0,0.0,274.0,0.0,0.0,31.0,150.0,90.5,1.0,1.0,1.0
4.0,15.0,407.0,0.0,0.0,465.0,0.0,0.0,71.0,170.0,120.5,1.0,5.0,1.0
4.0,15.0,408.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,2.0
4.0,22.0,10.0,0.0,0.0,1579.0,0.0,0.0,31.0,200.0,115.5,2.0,10.0,1.0
4.0,22.0,48.0,0.0,0.0,308.0,0.0,0.0,71.0,150.0,110.5,1.0,2.0,1.0
4.0,22.0,52.0,0.0,0.0,550.0,0.0,0.0,10.0,150.0,80.0,1.0,7.0,1.0
4.0,22.0,145.0,0.0,0.0,1778.0,0.0,0.0,10.0,350.0,180.0,3.0,8.0,1.0
4.0,22.0,470.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,1.0
4.0,77.0,4.0,0.0,0.0,212.0,0.0,0.0,31.0,150.0,90.5,1.0,3.0,2.0
4.0,77.0,8.0,1.0,0.0,130.0,0.0,0.0,31.0,150.0,90.5,1.0,6.0,3.0
4.0,77.0,27.0,0.0,0.0,2001.0,0.0,0.0,71.0,200.0,135.5,2.0,6.0,1.0
4.0,77.0,41.0,0.0,0.0,58.0,0.0,0.0,71.0,200.0,135.5,1.0,5.0,1.0
4.0,77.0,83.0,0.0,0.0,566.0,0.0,0.0,31.0,150.0,90.5,2.0,6.0,4.0
4.0,77.0,534.0,0.0,0.0,2015.0,0.0,0.0,10.0,150.0,80.0,1.0,10.0,2.0
4.0,77.0,292.0,0.0,0.0,1839.0,0.0,0.0,31.0,150.0,90.5,2.0,5.0,0.0
4.0,89.0,51.0,2.0,0.0,2738.0,0.0,0.0,10.0,220.0,115.0,4.0,10.0,1.0
4.0,89.0,115.0,0.0,0.0,1943.0,0.0,0.0,71.0,150.0,110.5,1.0,1.0,0.0
4.0,89.0,164.0,0.0,0.0,279.0,0.0,0.0,31.0,70.0,50.5,1.0,6.0,2.0
4.0,89.0,352.0,0.0,0.0,1350.0,0.0,0.0,31.0,150.0,90.5,2.0,4.0,1.0
4.0,89.0,402.0,0.0,0.0,227.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,0.0
4.0,93.0,162.0,0.0,0.0,537.0,0.0,0.0,71.0,150.0,110.5,1.0,2.0,1.0
4.0,93.0,403.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,2.0,1.0
4.0,93.0,554.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,5.0,4.0
4.0,104.0,36.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,3.0,1.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,4.0
4.0,104.0,96.0,0.0,0.0,100.0,0.0,0.0,100.0,150.0,125.0,1.0,3.0,0.0
4.0,108.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,7.0,1.0
4.0,108.0,119.0,0.0,0.0,0.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,0.0
4.0,108.0,153.0,0.0,0.0,2310.0,0.0,0.0,71.0,150.0,110.5,1.0,6.0,1.0
2.0,23.0,146.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
2.0,23.0,525.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
2.0,72.0,101.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,3.0,2.0,0.0
2.0,72.0,496.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,0.0
2.0,72.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,2.0,4.0
2.0,72.0,283.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
2.0,72.0,161.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,10.0,4.0
2.0,72.0,505.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,1.0
2.0,121.0,383.0,0.0,0.0,450.0,0.0,0.0,10.0,40.0,25.0,4.0,4.0,4.0
2.0,121.0,149.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,2.0
2.0,121.0,357.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
2.0,121.0,102.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,3.0
2.0,129.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,5.0,3.0
2.0,129.0,152.0,0.0,0.0,475.0,0.0,0.0,40.0,80.0,60.0,3.0,2.0,4.0
2.0,129.0,398.0,2.0,0.0,1368.0,0.0,0.0,10.0,120.0,65.0,3.0,2.0,0.0
2.0,129.0,163.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,42.5,2.0,2.0,0.0
2.0,122.0,291.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,3.0,4.0
2.0,122.0,286.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
2.0,94.0,165.0,0.0,0.0,50.0,0.0,0.0,20.0,90.0,55.0,2.0,3.0,4.0
2.0,94.0,361.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,3.0,0.0
2.0,1.0,475.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,1.0,0.0
2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,4.0,0.0
2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,3.0,4.0
2.0,17.0,160.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
6.0,130.0,507.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,3.0,3.0
6.0,130.0,561.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,3.0,0.0
6.0,130.0,530.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,2.0
6.0,130.0,158.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,2.0
6.0,71.0,280.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,27.5,2.0,5.0,0.0
6.0,71.0,281.0,0.0,0.0,271.0,0.0,0.0,30.0,40.0,35.0,3.0,13.0,4.0
6.0,71.0,388.0,0.0,0.0,182.0,0.0,0.0,20.0,70.0,45.0,2.0,9.0,0.0
6.0,76.0,536.0,0.0,0.0,138.0,0.0,0.0,10.0,80.0,45.0,2.0,9.0,0.0
6.0,76.0,537.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,37.5,2.0,5.0,2.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,4.0,4.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,37.5,2.0,1.0,0.0
6.0,105.0,389.0,0.0,0.0,150.0,0.0,0.0,5.0,60.0,32.5,4.0,5.0,0.0
6.0,105.0,397.0,0.0,0.0,80.0,0.0,0.0,20.0,60.0,40.0,2.0,1.0,2.0
6.0,105.0,405.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,4.0,2.0,0.0
6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,2.0,2.0,0.0
6.0,100.0,377.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,2.0
6.0,100.0,378.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,2.0,3.0,4.0
6.0,4.0,476.0,0.0,0.0,1150.0,0.0,0.0,5.0,110.0,57.5,3.0,11.0,0.0
6.0,4.0,494.0,0.0,0.0,648.0,0.0,0.0,10.0,40.0,25.0,3.0,6.0,1.0
6.0,4.0,495.0,0.0,0.0,200.0,0.0,0.0,10.0,35.0,22.5,2.0,3.0,1.0
6.0,4.0,504.0,0.0,0.0,566.0,0.0,0.0,10.0,100.0,55.0,3.0,10.0,4.0
6.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,3.0,3.0,4.0
6.0,4.0,360.0,0.0,0.0,417.0,0.0,0.0,5.0,60.0,32.5,4.0,4.0,4.0
1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,4.0,4.0,0.0
1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,55.0,3.0,3.0,4.0
1.0,2.0,87.0,0.0,0.0,115.0,0.0,0.0,10.0,40.0,25.0,5.0,4.0,2.0
1.0,2.0,147.0,0.0,0.0,400.0,0.0,0.0,10.0,30.0,20.0,10.0,10.0,0.0
1.0,2.0,166.0,0.0,0.0,115.0,0.0,0.0,10.0,50.0,30.0,5.0,7.0,2.0
1.0,2.0,469.0,0.0,0.0,50.0,0.0,0.0,10.0,50.0,30.0,5.0,9.0,4.0
1.0,18.0,124.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,1.0,3.0,4.0
1.0,18.0,529.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,0.0
1.0,18.0,528.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,20.0,1.0,2.0,0.0
1.0,18.0,535.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,0.0
1.0,29.0,141.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,1.0,2.0,4.0
1.0,29.0,143.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,2.0,2.0,4.0
1.0,29.0,387.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,32.5,3.0,4.0,4.0
1.0,29.0,493.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,5.0,4.0,2.0
1.0,29.0,532.0,0.0,0.0,55.0,0.0,0.0,15.0,35.0,25.0,9.0,10.0,4.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,32.5,3.0,3.0,3.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,1.0,0.0
1.0,32.0,502.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,2.0,2.0,4.0
1.0,32.0,159.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,5.0,2.0,3.0
1.0,73.0,285.0,0.0,0.0,65.0,0.0,0.0,30.0,80.0,55.0,4.0,6.0,3.0
1.0,73.0,499.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,2.0,0.0
1.0,101.0,121.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,2.0,0.0
1.0,101.0,282.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,0.0
1.0,101.0,289.0,0.0,0.0,85.0,0.0,0.0,10.0,50.0,30.0,2.0,3.0,1.0
1.0,101.0,290.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,4.0
1.0,127.0,526.0,1.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,0.0
1.0,127.0,356.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,2.0
1.0,128.0,393.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,4.0
3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,65.0,1.0,1.0,3.0
3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,2.0,0.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
3.0,21.0,527.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,3.0,1.0,4.0
3.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,1.0
3.0,30.0,293.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,4.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,22.5,3.0,4.0,0.0
3.0,30.0,419.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,1.0
3.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,3.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,2.0,2.0
3.0,31.0,155.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,0.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,4.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,2.0,2.0
3.0,92.0,295.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,2.0
3.0,92.0,355.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,1.0,1.0,4.0
3.0,92.0,394.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,2.0,4.0
3.0,102.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,2.0,2.0,4.0
3.0,102.0,395.0,0.0,0.0,121.0,0.0,0.0,50.0,150.0,100.0,5.0,3.0,2.0
3.0,102.0,473.0,1.0,0.0,282.0,0.0,0.0,200.0,200.0,200.0,4.0,4.0,0.0
3.0,102.0,85.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,1.0,0.0
3.0,103.0,120.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,4.0
3.0,103.0,154.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,22.5,1.0,2.0,0.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,30.0,120.0,75.0,4.0,10.0,4.0
3.0,103.0,465.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,37.5,2.0,2.0,4.0
3.0,103.0,385.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,0.0
3.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,4.0
3.0,106.0,400.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,0.0
3.0,124.0,99.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
3.0,124.0,151.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,3.0,1.0,0.0
3.0,124.0,384.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,1.0
3.0,124.0,150.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,2.0,4.0
3.0,124.0,362.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,2.0
3.0,131.0,358.0,0.0,0.0,15.0,0.0,0.0,10.0,80.0,45.0,4.0,6.0,1.0
3.0,131.0,359.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,2.0,1.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,4.0,0.0
3.0,131.0,157.0,0.0,0.0,420.0,0.0,0.0,10.0,60.0,35.0,5.0,8.0,2.0
3.0,131.0,363.0,0.0,0.0,0.0,0.0,0.0,10.0,130.0,70.0,1.0,4.0,4.0
4.0,0.0,25.0,0.0,0.0,98.0,0.0,0.0,10.0,100.0,55.0,2.0,5.0,2.0
4.0,0.0,26.0,0.0,0.0,193.0,0.0,0.0,5.0,100.0,52.5,4.0,7.0,1.0
4.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,4.0,3.0,4.0
4.0,0.0,472.0,0.0,0.0,471.0,0.0,0.0,30.0,250.0,140.0,8.0,3.0,3.0
4.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,5.0,0.0
4.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,50.0,3.0,5.0,4.0
4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,3.0,1.0
4.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,22.5,2.0,2.0,3.0
4.0,6.0,347.0,0.0,0.0,80.0,0.0,0.0,10.0,60.0,35.0,5.0,4.0,0.0
4.0,6.0,497.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
4.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,27.5,2.0,3.0,3.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,5.0,3.0
4.0,7.0,279.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,22.5,1.0,4.0,0.0
4.0,7.0,466.0,0.0,0.0,10.0,0.0,0.0,10.0,60.0,35.0,3.0,5.0,2.0
4.0,7.0,508.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,0.0
4.0,15.0,287.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,3.0,7.0,4.0
4.0,15.0,353.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,2.0,6.0,3.0
4.0,15.0,406.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,1.0,4.0,1.0
4.0,15.0,407.0,0.0,0.0,320.0,0.0,0.0,10.0,100.0,55.0,3.0,7.0,4.0
4.0,15.0,408.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,6.0,1.0
4.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,8.0,1.0
